,subject-id,text,SCORES,Trust,Trust_12,gender,Filename,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,num_count,Duration,Min_Pitch,Max_Pitch,Mean_Pitch,SD_Pitch,Median_Pitch,MAS_F0,VCD2TOT_Frames,Min_Intensity,Max_Intensity,Mean_Intensity,SD_Intensity,Median_Intensity,Jitter,Shimmer,HNR,Speaking_Rate,lexicon_count,freq_long_word,freq_complex_word,reading_ease,Polysyllable_count,sent_count,fernandez_huertta,syble,gunning,inse,difficult,dale,automated,coleman,smog,kincaid,flesch,Tu,TV,Discrep,Humanos,Arriba,Placer,cuerpo,Sentir,Emoneg,Tristeza
704,11,en qué año se instaló el primer semáforo ,5,TRUE,TRUE,F,11-2-17-0.wav,4.458231293,182.7593617,505.6412954,250.7659789,60.36780002,227.3024517,603.881376,0.398190045,35.43460693,85.54913906,77.54915896,15.27763497,62.25442266,0.01752947,0.071647938,15.18603325,1.794433594,8,-0.1282982,1.0476037,0.2656752,0.800827,-0.0103465,0.5366494,-0.0111844,0.315578,-1.0430639,0.3399322,0.7007599,0.6982899,0.2911096,-0.7007205,-0.6172357,0.5905658,0.656809042,8,0.25,7.98,80.28,0,1,114.7,11,3.2,3,2,7.98,2,4.31,0,4.1,80.28,0,0,0,0,0,0,0,0,0,0
705,11,"cuáles son los tres ríos más largos de argentina 
 de mayor 
 a menor ",5,TRUE,TRUE,F,11-2-4-0.wav,7.523265306,188.6621335,563.5507088,254.5532036,61.94395386,239.4621367,661.5056009,0.416555407,37.98947035,86.29147475,76.52630517,14.3926238,63.17308249,0.016479792,0.074614982,17.21824174,1.72797309,13,1.6014319,1.184386,0.6963143,0.8944668,0.0358878,0.827831,0.1572988,0.4593446,-0.0153047,0.5929111,0.4226869,0.3053852,0.4207403,-0.7960589,-0.4802051,1.3795842,0.536799725,13,0.076923077,6.71,66.74,1,1,103.6,20,8.28,6.5,2,6.71,5,6.37,0,7.2,66.74,0,0,0,0,0,0,0,0,0,0
706,11,en kilómetros ,5,TRUE,TRUE,F,11-2-15-1.wav,2.136235828,206.9183574,304.4372923,230.0247226,22.28604733,222.1712336,427.9270391,0.252380952,42.10393473,85.66551381,76.25012346,12.35466935,59.19995223,0.019529317,0.06865745,14.73673778,0.936226223,2,-1.4386998,1.6074292,-1.2305634,0.2879958,-1.127421,0.4137748,-0.5256442,-0.8258358,1.6398438,0.3795913,0.3476042,-0.599374,-0.1399021,-0.5190817,-0.7553491,0.4161238,-0.892876481,2,0.5,11.63,35.61,0,1,84.8,4,0.8,0,1,11.63,7.8,4.2,0,8.8,35.61,0,0,0,0,0,0,0,0,0,0
707,11,"definir la palabra 
 a mover ",5,TRUE,TRUE,F,11-2-6-0.wav,6.687346939,197.204082,593.557712,249.3492537,57.06524855,238.6395534,328.6068399,0.248120301,38.2154004,85.24625364,75.56737469,14.88467066,50.142784,0.016568204,0.068193659,15.94839165,0.747680664,5,1.1296873,1.3823247,0.9194591,0.7657983,-0.1072222,0.808133,-0.8160392,-0.8591888,0.0755814,0.2367126,0.1619921,0.5238316,-1.4179454,-0.7880287,-0.7767689,0.8865565,-1.233337694,5,0.4,7.04,66.4,0,1,105.8,8,2,1.5,1,7.04,2.7,4.96,0,5.2,66.4,0,0,0,0,0,0,0,0,0,0
708,11,"a qué distancia está bariloche 
 de la ciudad autónoma 
 de buenos aires ",5,TRUE,TRUE,F,11-2-15-0.wav,5.201269841,184.2078946,576.8098312,228.5534902,61.91038283,213.8406833,752.483112,0.555125725,42.5322877,85.52837899,76.92313172,11.42629361,72.57757928,0.019049277,0.072193063,14.42587594,2.307128906,12,0.2910303,1.0811699,0.7949147,0.2516193,0.034903,0.2142874,0.4233013,1.5440923,1.8121597,0.3328574,0.5305681,-1.0115306,1.7477945,-0.562682,-0.5920595,0.2954297,1.582595198,12,0.25,10.81,42.38,1,1,86.6,21,8.13,6,5,10.81,7.7,10.37,0,10.3,42.38,0,0,0,0,0,0,0,0,0,0
709,11,"capital de qué país 
 es la ciudad de roma ",5,TRUE,TRUE,F,11-2-1-0.wav,5.29414966,199.7268836,595.7367246,258.1387624,86.27230457,231.0656467,843.7471958,0.395437262,39.63398407,84.62187918,76.03784936,13.87018891,62.76217939,0.021870667,0.076645496,15.05623739,1.69998972,9,0.3434464,1.4407844,0.9356632,0.9831204,0.7495257,0.6267646,0.6901416,0.2940288,0.646243,0.0239335,0.2898953,0.0734478,0.3627584,-0.3064254,-0.3864274,0.5401717,0.486269487,9,0.111111111,7.59,53.88,1,1,95.7,15,3.6,4.5,2,7.59,0.4,2.23,0,8,53.88,0,0,0,0,0,0,0,0,0,0
710,11,"cuál es la altura del edificio más alto del mundo 
 que se encuentra 
 en dubai ",5,TRUE,TRUE,F,11-2-12-0.wav,6.130068027,197.667546,579.7294418,242.6191335,42.38859542,233.1485942,639.7666253,0.508196721,37.35443846,86.01573776,76.71788387,13.67888841,70.42976188,0.016641645,0.084896895,15.52253017,2.446954901,15,0.8151909,1.3930643,0.8166262,0.5993948,-0.5377411,0.6766439,0.0937379,1.1767256,-0.2707625,0.4989433,0.4747695,-0.0114809,1.4447193,-0.7813584,-0.0053429,0.7212129,1.835082332,15,0.133333333,9.64,47.79,2,1,89.6,26,11.33,8.5,5,9.64,5.9,6.49,0,10.3,47.79,0,0,0,0,0.133333333,0,0,0,0,0
711,11,"cuáles son los tres mamíferos más pequeños 
 de menor 
 a mayor ",5,TRUE,TRUE,F,11-2-3-1.wav,6.687346939,194.5184874,520.9530042,237.9282786,36.16441556,230.1779679,414.8752077,0.389473684,36.23705966,86.91222409,76.50597831,14.69434185,61.21780366,0.01341387,0.064979451,18.1739933,1.644897461,11,1.1296873,1.3200926,0.3795396,0.4834126,-0.7203186,0.6055078,-0.5638055,0.2473451,-0.7202567,0.8044548,0.4171608,0.4393343,0.1448338,-1.0745254,-0.9252146,1.7506611,0.386788079,11,0.181818182,7.05,68.77,0,1,105.6,17,4.4,4.5,2,7.05,5.9,8.45,0,6.4,68.77,0,0,0,0,0,0,0,0,0,0
712,11,a qué temperatura hierve el agua ,5,TRUE,TRUE,F,11-2-10-0.wav,6.780226757,194.0102928,382.1649577,244.6248697,43.22956694,236.8754019,554.9863684,0.272592593,37.47356027,85.48999905,74.83830609,14.57475389,51.38799826,0.013488284,0.073100538,16.37456252,0.884926156,6,1.1821034,1.3083164,-0.6525474,0.648987,-0.5130724,0.7658878,-0.1541449,-0.6676163,-0.2228427,0.319778,-0.0362124,0.3862427,-1.2422351,-1.0677667,-0.5501485,1.0520202,-0.985510236,6,0.166666667,9.2,48.47,1,1,92.7,11,9.07,3,2,9.2,2.8,5.27,0,8,48.47,0,0,0,0,0,0,0,0,0,0
713,11,en celsius ,5,TRUE,TRUE,F,11-2-10-1.wav,3.529433107,196.1644876,570.000952,241.8571812,74.89749436,225.4458251,787.7001562,0.123209169,38.86910675,87.0065256,74.02229965,11.92456619,52.93230396,0.02247855,0.078245787,12.59700999,0.56666324,2,-0.6524588,1.3582346,0.744281,0.5805554,0.4158616,0.4921897,0.5262698,-1.8370105,0.3385515,0.8365916,-0.2580519,-0.7903202,-1.0243205,-0.2512136,-0.3125191,-0.4146396,-1.560205175,2,0.5,11.63,35.61,0,1,84.8,4,0.8,0,1,11.63,0.8,-4.51,0,8.8,35.61,0,0,0,0,0,0,0,0,0,0
714,11,"cuáles son los tres mamíferos más pequeños 
 de menor 
 a mayor ",5,TRUE,TRUE,F,11-2-3-0.wav,5.201269841,139.7697124,500.1716928,231.3555169,35.1106733,229.2208922,550.2404809,0.48549323,39.0216055,85.42146302,77.45984965,13.67925086,69.5798637,0.018023096,0.082294378,15.21368698,2.114868164,11,0.2910303,0.051424,0.2250009,0.3208999,-0.7512287,0.5825892,-0.168021,0.9989995,0.399898,0.2964218,0.6764802,-0.01132,1.3247914,-0.6558863,-0.1255382,0.6013025,1.23542539,11,0.181818182,7.05,68.77,0,1,105.6,17,4.4,4.5,2,7.05,5.9,8.45,0,6.4,68.77,0,0,0,0,0,0,0,0,0,0
715,11,"enumerar los tres grupos sanguíneos 
 de los gatos ",5,TRUE,TRUE,F,11-2-7-0.wav,5.29414966,187.0780251,589.8668085,235.8722848,42.70061798,229.2450243,453.2969748,0.370722433,35.85969968,86.22106383,77.19553415,15.39544981,62.00041903,0.017807532,0.068720734,15.92628691,1.511101974,8,0.3434464,1.1476781,0.892012,0.4325778,-0.5285884,0.5831671,-0.451467,0.1005577,-0.8720594,0.5689159,0.6046234,0.7505944,0.2552675,-0.6754651,-0.7524263,0.8779742,0.145190376,8,0.25,9.95,37.98,2,1,84.7,15,13.2,5,3,9.95,7.3,10.8,0,10,37.98,0,0,0,0,0,0,0.125,0,0,0
716,11,en qué año se terminó de pintar la gioconda ,5,TRUE,TRUE,F,11-2-14-0.wav,6.965986395,127.3934316,605.8382326,231.8948898,62.29986633,217.9786473,1076.01808,0.271284271,35.94937884,84.76494154,74.60195786,14.89294243,51.49583723,0.018269489,0.086796705,15.75664467,1.291992188,9,1.2869355,-0.235366,1.0107823,0.334236,0.046328,0.3133771,1.3692613,-0.677858,-0.8359837,0.0726873,-0.100466,0.5275039,-1.2270181,-0.6335073,0.0823983,0.8121095,-0.250461392,9,0.222222222,9.35,62.34,1,1,101.7,14,8.04,4.5,3,9.35,1.4,3.51,0,6.8,62.34,0,0,0,0,0,0,0,0,0,0
717,11,sí ,5,TRUE,TRUE,F,11-2-7-1.wav,2.414875283,214.0035458,616.3687571,311.471047,141.7024977,242.7280301,1240.409824,0.12605042,40.95636165,83.73021379,72.41642312,11.49977932,54.05438964,0.040548445,0.073679275,13.3444056,0.41410006,1,-1.2814516,1.7716111,1.0890918,2.3017706,2.3754923,0.9060376,1.8499141,-1.8147688,1.1782032,-0.2799351,-0.6946254,-0.9789063,-0.8659847,1.3900088,-0.52342,-0.1244583,-1.835692149,1,0,0.05,36.62,0,1,85.8,2,0.4,-0.5,0,0.05,-11.6,-33.81,0,8.4,36.62,0,0,0,0,0,0,0,0,0,0
718,11,"qué significa la palabra 
 orate ",5,TRUE,TRUE,F,11-2-16-0.wav,4.179591837,186.3416484,329.2994863,234.5225052,29.8603939,224.2842677,406.4385007,0.328502415,38.11504253,85.45666845,77.20731106,14.86084266,57.60601139,0.016995146,0.074007671,13.19246411,1.196289063,5,-0.2855464,1.1306144,-1.0456776,0.3992043,-0.9052382,0.4643745,-0.588473,-0.2299464,0.0352099,0.3084194,0.6078251,0.5132531,-0.3648207,-0.7492512,-0.5082533,-0.1834506,-0.423274807,5,0.4,10.2,32.56,1,1,81.8,10,10,2.5,2,10.2,6.5,9.6,0,10,32.56,0,0,0,0,0,0,0,0,0,0
719,11,en kilómetros por hora ,5,TRUE,TRUE,F,11-2-5-1.wav,3.065034014,195.1903576,466.8141373,233.9894,43.95157009,228.3650165,571.260409,0.326732673,41.35021257,85.07716787,73.99359518,10.99991887,60.35805922,0.021457324,0.094360427,14.55929924,1.305042614,4,-0.9145392,1.3356615,-0.0230601,0.3860231,-0.4918934,0.562094,-0.1065624,-0.2438002,1.3366398,0.1790902,-0.2658555,-1.2008216,0.0235166,-0.3439679,0.431723,0.3472322,-0.226895926,4,0.25,11.73,50.5,0,1,94.8,7,1.6,1,2,11.73,2.9,4.35,0,7.2,50.5,0,0,0,0,0,0,0,0,0,0
720,11,"en la ciudad de buenos aires 
 cuál es la velocidad máxima en calles en zonas urbanas ",5,TRUE,TRUE,F,11-2-5-0.wav,7.430385488,191.2565958,588.3137331,235.9167884,49.3894175,223.0604083,579.0382934,0.432432432,39.00511215,86.23677585,76.27714633,14.29678497,64.76755077,0.01418542,0.065043999,17.23354119,2.153320313,16,1.5490158,1.2445063,0.8804626,0.4336782,-0.3323818,0.4350674,-0.0838212,0.5836322,0.3932632,0.5742703,0.3549506,0.2628371,0.6457333,-1.0044483,-0.9222335,1.3855243,1.304859351,16,0.125,8.38,63.7,2,1,100.5,24,11.4,9,4,8.38,6.9,7.42,0,8.4,63.7,0,0,0,0,0,0,0,0,0,0
721,11,"dar la definición 
 de la palabra 
 semtí 
 sempiterno ",5,TRUE,TRUE,F,11-2-9-0.wav,8.173424036,193.9506818,305.4538074,231.9970253,22.25307442,225.334715,245.6534028,0.356265356,37.07977991,85.36119523,75.57622381,14.29673497,59.14817582,0.014907677,0.073297863,16.34098174,0.97878196,8,1.9683444,1.3069351,-1.2230042,0.3367613,-1.1283882,0.489529,-1.0585807,-0.0126143,-0.381251,0.2758833,0.1643978,0.2628149,-0.1472082,-0.9388484,-0.5410352,1.0389822,-0.816032571,8,0.375,9.95,29.52,1,1,78.7,16,8.2,4,3,9.95,8.5,12.25,0,11.1,29.52,0,0,0,0,0,0,0,0,0,0
722,11,"cuál es la temperatura de ebullición 
 del mercurio 
 en grados celsius ",5,TRUE,TRUE,F,11-2-18-0.wav,8.173424036,191.9765245,386.1869619,234.31018,35.91634535,222.5264646,301.6160759,0.395577396,35.3375089,86.94323744,76.68088002,16.22112846,61.55412519,0.015582197,0.068211952,16.48459216,1.345825195,11,1.9683444,1.2611888,-0.6226381,0.3939545,-0.7275954,0.4222813,-0.8949555,0.2951258,-1.082124,0.8150238,0.4647096,1.1171581,0.1922917,-0.8775842,-0.7759241,1.0947399,-0.153253845,11,0.363636364,11.36,18.01,3,1,69.6,23,15.31,7.5,5,11.36,9.3,12.62,0,13.5,18.01,0,0,0,0,0,0,0,0,0,0
723,11,cuántos días tiene un año ,5,TRUE,TRUE,F,11-2-8-0.wav,5.29414966,203.1097434,556.2478476,239.2451566,44.47203669,229.4466843,489.2242319,0.237642586,36.13319231,85.94761939,75.61280834,15.45001251,50.78859806,0.013352888,0.066576291,17.24783818,0.944438734,5,0.3434464,1.5191739,0.6420071,0.5159727,-0.4766263,0.5879962,-0.3464219,-0.9412098,-0.76204,0.4757294,0.1743437,0.7748177,-1.3268155,-1.0800641,-0.8514658,1.3910752,-0.878046955,5,0.2,7.04,83.32,0,1,117.8,7,2,1.5,1,7.04,0.9,2.64,0,2.9,83.32,0,0,0,0,0,0,0,0,0,0
724,11,gregoriano ,5,TRUE,TRUE,F,11-2-8-1.wav,3.529433107,209.2721028,315.4877796,237.7832899,24.89354354,226.6459088,429.2593702,0.212034384,41.29085033,85.40776518,72.71257461,11.10052348,54.73323502,0.012354365,0.069488279,18.31723109,0.28333162,1,-0.6524588,1.6619715,-1.1483873,0.4798278,-1.0509338,0.5209275,-0.5217487,-1.1416744,1.3127598,0.2917537,-0.6141137,-1.1561577,-0.7701938,-1.1707564,-0.7169779,1.8062741,-2.071823841,1,1,19.48,-217.19,1,1,-94.3,5,40.4,0.5,1,19.48,26.2,12.6,0,43.8,-217.19,0,0,0,0,0,0,0,0,0,0
725,12,"cil
 ciudad en la que se instaló el primer semáforo del mundo ",4,TRUE,TRUE,F,12-1-10-0.wav,5.851428571,171.1373256,567.7706709,228.8987651,73.22277812,211.4267408,928.0364446,0.396907216,36.64673567,85.79346989,78.07394193,15.85223206,63.36506017,0.024791816,0.073768361,12.74699294,2.05078125,12,0.6579428,0.7782915,0.7276957,0.2601563,0.3667362,0.156482,0.9365887,0.3055359,-0.5554541,0.4231971,0.8434273,0.9533849,0.4478299,-0.0411081,-0.5193056,-0.3564078,1.11970212,12,0.166666667,9.5,76.22,0,1,110.6,17,4.8,5,4,9.5,4.2,6.02,0,5.6,76.22,0,0,0,0,0,0,0,0,0,0
726,12,"definir la palabra 
 a mover ",4,TRUE,TRUE,F,12-1-12-0.wav,4.365351474,112.3088115,396.2844154,227.5938834,45.16540537,225.0193267,451.3810456,0.339491917,37.80177433,86.10094671,78.6046231,16.52654407,57.711565,0.022287271,0.084137398,12.47956177,1.145383145,5,-0.1807143,-0.5849151,-0.5475491,0.2278929,-0.4562873,0.4819766,-0.4570688,-0.1439191,-0.0908102,0.5279815,0.9876983,1.2527488,-0.3499262,-0.2685868,-0.0404197,-0.4602397,-0.515196837,5,0.4,7.04,66.4,0,1,105.8,8,2,1.5,1,7.04,2.7,4.96,0,5.2,66.4,0,0,0,0,0,0,0,0,0,0
727,12,"cuántos días 
 hay en una semana ",4,TRUE,TRUE,F,12-1-9-0.wav,4.458231293,84.14143344,571.8402537,236.1416665,86.3942581,208.6875755,610.1367489,0.319004525,36.04503471,86.44155573,76.79344871,15.05108328,58.72308233,0.024963435,0.075303349,12.84425163,1.345825195,6,-0.1282982,-1.237625,0.7579588,0.4392383,0.753103,0.0908886,0.0071053,-0.3042972,-0.7975037,0.6440568,0.4953125,0.5977113,-0.2071925,-0.0255206,-0.4484134,-0.3186464,-0.153253845,6,0.166666667,9.2,48.47,1,1,92.7,11,9.07,3,2,9.2,2,4.28,0,8,48.47,0,0,0,0,0,0,0,0,0,0
728,12,en kilómetros por hora ,4,TRUE,TRUE,F,12-1-16-1.wav,3.065034014,92.08050082,249.567129,197.7737609,22.04740253,197.5228534,523.4119817,0.247524752,41.35921681,84.75147978,74.51514261,13.23410578,53.98807098,0.034686679,0.083908997,11.29905384,1.305042614,4,-0.9145392,-1.0536565,-1.6386013,-0.509415,-1.1344213,-0.1764671,-0.2464629,-0.8638508,1.340262,0.0680997,-0.1240676,-0.2089442,-0.8753428,0.8576061,-0.0509682,-0.9185797,-0.226895926,4,0.25,11.73,50.5,0,1,94.8,7,1.6,1,2,11.73,2.9,4.35,0,7.2,50.5,0,0,0,0,0,0,0,0,0,0
729,12,"en la ciudad autónoma de buenos aires 
 cuál es la velocidad máxima 
 en calles 
 en zonas urbanas ",4,TRUE,TRUE,F,12-1-16-0.wav,7.523265306,166.9669774,558.0586411,223.0143491,51.64395125,214.0057654,393.9906791,0.439252336,34.47315486,85.56477046,77.93270655,15.82716764,69.12750837,0.021660458,0.068551504,12.99328497,2.259657118,17,1.6014319,0.6816539,0.6554729,0.1146631,-0.2662483,0.2182405,-0.6248683,0.6370193,-1.4298326,0.3452592,0.8050311,0.9422575,1.2609603,-0.325518,-0.7602421,-0.2607833,1.496874258,17,0.176470588,9.12,54.22,2,1,93.5,28,11.51,10.5,5,9.12,9,9.39,0,9.9,54.22,0,0,0,0,0,0,0,0,0,0
730,12,en kilómetros ,4,TRUE,TRUE,F,12-1-14-2.wav,2.879274376,186.8302629,240.036778,208.8348194,14.50611377,206.9751934,309.6109221,0.179577465,37.73393836,85.69511749,75.25543438,14.08265382,50.21717196,0.037116631,0.087228156,11.23644174,0.694619456,2,-1.0193713,1.1419369,-1.7094731,-0.2359283,-1.3556344,0.0498831,-0.87158,-1.3957516,-0.118099,0.3896798,0.077188,0.1677726,-1.4074486,1.0783097,0.1023246,-0.9428893,-1.329151584,2,0.5,11.63,35.61,0,1,84.8,4,0.8,0,1,11.63,7.8,4.2,0,8.8,35.61,0,0,0,0,0,0,0,0,0,0
731,12,"a qué distancia de parís 
 eh",4,TRUE,TRUE,F,12-1-14-0.wav,5.108390023,177.5234195,282.3055675,225.5758069,22.24872373,228.5259654,248.051197,0.216962525,39.25493354,86.49668316,75.30275426,12.98410054,54.80865314,0.027306183,0.098494888,10.53746014,1.174538352,6,0.2386142,0.9262736,-1.3951444,0.1779956,-1.1285158,0.5659482,-1.0515699,-1.1030962,0.4937602,0.6628436,0.0900524,-0.3199351,-0.7595517,0.1872627,0.6226699,-1.2142735,-0.462550584,6,0.166666667,6.57,73.85,1,1,110.7,9,9.07,3,1,6.57,-0.5,1.38,0,4.5,73.85,0,0,0,0,0,0,0,0,0,0
732,12,a qué distancia está parís de berlín ,4,TRUE,TRUE,F,12-1-14-1.wav,4.551111111,167.2106939,590.2508807,224.9631622,57.87921612,220.9150643,306.8880767,0.380530973,43.0524746,85.41075313,76.54922001,12.09225166,62.01708078,0.02318307,0.074083454,13.63206446,1.538085938,7,-0.0758821,0.6873014,0.8948681,0.1628478,-0.0833456,0.3836939,-0.8795411,0.1773403,2.0214182,0.292772,0.4289165,-0.7158755,0.2576186,-0.1872247,-0.5047533,-0.0127729,0.193915964,7,0.142857143,8.5,64.37,1,1,103.7,11,8.51,3.5,2,8.5,2.3,4.94,0,6,64.37,0,0,0,0,0,0,0,0,0,0
733,12,cuántos segundos hay en un minuto ,4,TRUE,TRUE,F,12-1-13-0.wav,3.9938322,184.1040104,595.177335,247.0847458,82.96704881,225.7928147,999.6486794,0.325757576,37.39961545,85.594396,78.30822853,15.9471479,58.91414404,0.019398465,0.059724187,16.89893959,1.502316497,6,-0.3903785,1.0787626,0.9315033,0.7098079,0.6525706,0.5004989,1.1459704,-0.2514334,-0.2525889,0.3553552,0.9071205,0.9955232,-0.1802321,-0.5309665,-1.1679249,1.255613,0.129326232,6,0.333333333,11.83,31.55,2,1,80.7,12,15.73,4,3,11.83,3.6,6.25,0,10.4,31.55,0,0,0,0,0,0,0,0,0,0
734,12,"cuáles son los tres países más grandes del mundo 
 de mayor a menor ",4,TRUE,TRUE,F,12-1-8-0.wav,6.408707483,163.8042207,283.2584553,218.2967944,25.04887717,216.7190365,291.9867893,0.386185243,35.12236163,86.02765415,78.58396554,17.34945521,59.07614348,0.017285185,0.063250362,14.98400222,2.028490149,13,0.9724391,0.6083648,-1.3880583,-0.0019793,-1.0463773,0.2832138,-0.9231099,0.2216028,-1.1686725,0.5030042,0.9820823,1.6180839,-0.1573726,-0.722908,-1.0050712,0.5121259,1.079450548,13,0.076923077,6.71,75.2,0,1,109.6,18,5.2,5.5,2,6.71,4.6,5.9,0,6,75.2,0,0,0,0,0,0,0,0,0,0
735,12,en kilómetros ,4,TRUE,TRUE,F,12-1-11-1.wav,2.600634921,178.5558768,597.6010125,231.8518868,94.14522201,210.2656752,1656.883282,0.190661479,40.43080192,86.15588961,75.02847577,13.34353856,52.45403512,0.035531444,0.083195551,11.44489157,0.769042969,2,-1.1766195,0.9501982,0.9495268,0.3331728,0.9804666,0.1286786,3.0676101,-1.3089844,0.9667833,0.5467053,0.0154871,-0.160361,-1.0918083,0.9343331,-0.0839182,-0.8619572,-1.194763271,2,0.5,11.63,35.61,0,1,84.8,4,0.8,0,1,11.63,7.8,4.2,0,8.8,35.61,0,0,0,0,0,0,0,0,0,0
736,12,a qué distancia está bariloche de la ciudad autónoma de buenos aires ,4,TRUE,TRUE,F,12-1-11-0.wav,6.037188209,171.8692606,564.1378872,220.7930134,66.08712917,206.4402145,347.0531358,0.393333333,35.4566038,85.54609926,77.68544408,15.97239511,60.44472831,0.02642099,0.077413738,12.47802111,1.987680288,12,0.7627749,0.7952523,0.7006808,0.0597401,0.157422,0.0370723,-0.7621055,0.277559,-1.0342151,0.3388963,0.7378103,1.0067318,0.0357463,0.1068638,-0.3509467,-0.4608379,1.005759208,12,0.25,10.81,59.3,1,1,98.6,19,8.13,6,5,10.81,6.9,9.38,0,8,59.3,0,0,0,0,0,0,0,0,0,0
737,12,"cuáles son 
 los tres mamíferos más pequeños 
 de menor a mayor ",4,TRUE,TRUE,F,12-1-15-0.wav,7.058866213,89.19167728,597.3633592,222.1074711,82.40293276,209.1111704,1073.665558,0.346153846,34.94507583,85.03191383,76.2414394,16.25953787,56.69890268,0.031611809,0.086379479,12.3260517,1.55832391,11,1.3393516,-1.120598,0.9477595,0.0922403,0.6360231,0.1010322,1.3623829,-0.0917686,-1.2399903,0.1636682,0.3452433,1.1342102,-0.4928214,0.5783269,0.0631291,-0.519841,0.230460154,11,0.181818182,7.05,68.77,0,1,105.6,17,4.4,4.5,2,7.05,5.9,8.45,0,6.4,68.77,0,0,0,0,0,0,0,0,0,0
738,12,"cuáles son los tres mamíferos más pequeños 
 de menor a mayor ",4,TRUE,TRUE,F,12-1-15-1.wav,8.452063492,173.0696702,571.879873,223.7489027,61.28942778,212.0650449,258.201785,0.243467933,35.72231318,85.30358664,74.66572899,14.74929032,50.98882093,0.021667075,0.076978537,14.25051864,1.301457332,11,2.1255925,0.8230689,0.7582535,0.132825,0.0166882,0.1717671,-1.0218914,-0.8956082,-0.9273267,0.256251,-0.0831292,0.4637289,-1.2985624,-0.3249169,-0.3710461,0.227346,-0.233369955,11,0.181818182,7.05,68.77,0,1,105.6,16,4.4,4.5,2,7.05,5.5,7.93,0,6.4,68.77,0,0,0,0,0,0,0,0,0,0
739,12,"indicar el significado de la palabra 
 orate ",4,TRUE,TRUE,F,12-1-17-1.wav,4.829750567,92.12512784,257.1904089,199.0808554,21.95922244,199.3697148,388.0347524,0.33611691,34.18600059,85.16409787,76.80001479,15.16567307,59.12390607,0.030207278,0.074668313,12.7389266,1.44935021,7,0.0813661,-1.0526224,-1.5819114,-0.4770968,-1.137008,-0.1322413,-0.6422824,-0.1703391,-1.5453477,0.2087149,0.4970976,0.6485839,-0.1506329,0.4507584,-0.477742,-0.3595396,0.033683744,7,0.428571429,10.75,30.53,1,1,79.7,14,8.51,3.5,3,10.75,7,10.74,0,10.7,30.53,0,0.14285714,0,0,0,0.142857143,0,0,0,0
740,12,"indicar el significado de la palabra 
 orate ",4,TRUE,TRUE,F,12-1-17-0.wav,4.179591837,77.56893214,516.3770709,221.072922,70.53921463,203.4362518,874.5355726,0.471014493,38.54709436,86.40446107,79.03598106,15.05104808,71.24798582,0.030157398,0.088789547,12.32835916,1.674804688,7,-0.2855464,-1.3899266,0.345511,0.0666609,0.2880176,-0.0348621,0.7801614,0.8856579,0.2090138,0.6314154,1.1049672,0.5976956,1.5601776,0.446228,0.1744362,-0.5189451,0.440792272,7,0.428571429,10.75,30.53,1,1,79.7,14,8.51,3.5,3,10.75,7,10.74,0,10.7,30.53,0,0.14285714,0,0,0,0.142857143,0,0,0,0
741,12,desde el más antiguo al más nuevo ,4,TRUE,TRUE,F,12-1-2-3.wav,4.551111111,79.39877552,447.8507904,203.4727191,42.88756398,200.8748588,640.9674949,0.283185841,38.28003564,85.29157188,74.8827599,14.59080985,51.40632284,0.02475336,0.07032818,14.02292251,1.538085938,7,-0.0758821,-1.3475244,-0.1640796,-0.3685072,-0.5231046,-0.0961984,0.097249,-0.5846909,0.1015826,0.2521565,-0.0241272,0.3933708,-1.2396493,-0.044601,-0.6781877,0.1389803,0.193915964,7,0.142857143,10.75,64.37,0,1,103.7,11,2.8,2.5,3,10.75,0.3,2.44,0,6,64.37,0,0,0,0,0,0,0,0,0,0
742,12,cuáles son los primeros tres países donde se desarrollaron los juegos olímpicos en la era moderna ,4,TRUE,TRUE,F,12-1-2-2.wav,5.29414966,76.24323964,480.5244207,209.6540927,48.2596491,206.6264197,390.9856948,0.617870722,39.16196046,85.52626442,77.8372128,9.397527493,74.39985547,0.02419051,0.07646034,12.10716066,3.022203947,16,0.3434464,-1.4206462,0.0788954,-0.2156717,-0.365522,0.0415312,-0.6336543,2.0352689,0.4563594,0.3321368,0.7790702,-1.9122106,2.0049332,-0.0957225,-0.3949787,-0.6048269,2.873823259,16,0.25,9.36,55.24,2,1,94.5,25,11.4,9,5,9.36,10.7,12.18,0,9.5,55.24,0,0,0,0,0,0.0625,0,0,0,0
743,12,"cuáles son los primeros tres países donde se desarrollaron los juegos olímpicos en la era moderna 
 desde el más antiguo al más nuevo ",4,TRUE,TRUE,F,12-1-2-0.wav,7.89478458,160.7281787,282.3020158,218.3956396,23.72619961,213.2594118,308.1746078,0.567430025,34.76322848,85.39579598,77.90416268,14.70891499,75.89647073,0.016887579,0.067922141,14.29281102,2.913315717,23,1.8110962,0.5370851,-1.3951708,0.0004647,-1.0851762,0.200368,-0.8757795,1.6404121,-1.313143,0.2876748,0.7972712,0.4458041,2.2161183,-0.7590211,-0.7893088,0.2437663,2.677201183,23,0.217391304,10.27,48.13,2,1,87.4,36,12.68,13.5,8,10.27,12.6,10.74,0,12.3,48.13,0,0,0,0,0,0.043478261,0,0,0,0
